date,STORE_NUM,logVol,logFL
2010-12-01,2505,3.044522437723423,1.0612565021243408
2010-12-01,2513,4.119037174812473,1.1763258319091279
2010-12-01,2523,1.3862943611198906,1.0612565021243408
2010-12-01,2541,2.0794415416798357,1.0612565021243408
2010-12-01,4245,2.7647455447787554,1.1637411866800558
2010-12-01,4259,1.2878542883066382,1.1937134602158477
2010-12-01,4489,3.3366588605245844,1.125795023261912
2010-12-01,4503,3.8122026701459353,1.0776952284675008
2010-12-01,4521,2.031432322493475,1.1092657213107013
2010-12-01,6179,3.7436043538031827,1.1803104300885072
2010-12-01,6187,2.7327428136925818,1.2529023316061783
2010-12-01,6379,4.312475571712766,1.1054897571011664
2010-12-01,6431,1.9459101490553132,1.0612565021243408
2010-12-01,8041,3.0204248861443626,1.1658909546165486
2010-12-01,8263,3.586985146432596,1.1118575154181303
2010-12-01,9825,3.828641396489095,1.1584522890241264
2010-12-01,10019,0,1.0612565021243408
2010-12-01,11757,3.371596911885865,1.1576636800018767
2010-12-01,11761,4.005057871395335,1.2173499010523512
2010-12-01,11967,1.6094379124341003,1.0612565021243408
2010-12-01,11993,3.8943680701894254,1.098714064659241
2010-12-01,12011,2.3978952727983707,1.0612565021243408
2010-12-01,13609,3.2088254890146994,1.182284764392225
2010-12-01,13827,2.772588722239781,1.0612565021243408
2010-12-01,13837,3.634291263829533,1.090526884424454
2010-12-01,13853,3.044522437723423,1.0612565021243408
2010-12-01,13859,3.044522437723423,1.0612565021243408
2010-12-01,15531,1.9459101490553132,1.095273387402595
2010-12-01,15541,2.780370862681836,1.2052742826169236
2010-12-01,15547,3.0081547935525483,1.1316410315734702
2010-12-01,15755,2.302585092994046,1.0612565021243408
2010-12-01,15763,3.0504571732432377,1.146293544810253
2010-12-01,15765,3.068052935133617,1.1286977829198734
2010-12-01,17599,0.6931471805599453,1.0612565021243408
2010-12-01,17615,3.2911964864478267,1.1022645258517179
2010-12-01,17627,3.899444223221286,1.1130559974844823
2010-12-01,19265,2.6390573296152584,1.095273387402595
2010-12-01,19521,3.7105186292174173,1.0884074911902915
2010-12-01,19523,2.5649493574615367,1.0612565021243408
2010-12-01,19533,3.3758795736778655,1.0865743101086307
2010-12-01,21213,2.7957557815213154,1.2439565850477199
2010-12-01,21221,2.2512917986064953,1.2418768615944704
2010-12-01,21227,4.329087249379662,1.2205334342764405
2010-12-01,21237,3.803880846808443,1.1832128387047787
2010-12-01,21479,1.890850371872286,1.1163162793073682
2010-12-01,21485,1.3862943611198906,1.0612565021243408
2010-12-01,23055,0.6931471805599453,1.095273387402595
2010-12-01,23061,3.4420193761824107,1.2086020727095983
2010-12-01,23067,3.0325462466767075,1.1982213566550375
2010-12-01,23075,3.4927124904979285,1.2134788095488909
2010-12-01,23327,2.5455312716044354,1.2237754316221157
2010-12-01,23345,4.056123349401903,1.1482678791139707
2010-12-01,23349,2.3978952727983707,1.0612565021243408
2010-12-01,24991,3.991296186322654,1.2311115861250326
2010-12-01,25001,2.224623551524334,1.173234928872307
2010-12-01,25021,1.7707060600302227,1.2704774764276856
2010-12-01,25027,3.6309854756950335,1.1531673658214976
2010-12-01,25229,4.273187854639731,1.09213374068878
2010-12-01,25233,1.791759469228055,1.0612565021243408
2010-12-01,25253,2.1972245773362196,1.0612565021243408
2010-12-01,25261,3.6951100038645723,1.0797185649640761
2010-12-01,26973,3.488902962081261,1.2439565850477199
2010-12-01,26981,2.8763855159214247,1.2146201450351615
2010-12-01,26983,0.965080896043587,1.2288047800271178
2010-12-01,27175,3.9488369785508626,1.1377712143086276
2010-12-01,28909,3.6276687230690396,1.1811767310378631
2010-12-01,29159,3.863357833446865,1.1297243014018015
2009-07-01,389,3.5336865647082343,1.2411420041204144
2009-07-01,613,3.7926762477955798,1.1187278560388196
2009-07-01,623,2.8258332367585934,1.1257950232619118
2009-07-01,2277,4.30575285731789,1.1622228920707045
2009-07-01,2279,3.079613757534693,1.1596965749375931
2009-07-01,2281,3.5589131276539097,1.1912228285843671
2009-07-01,2495,3.1780538303479458,1.1790395377807243
2009-07-01,2505,2.45315795147342,1.0930052004389212
2009-07-01,2513,4.808111029984782,1.165800357875611
2009-07-01,2523,1.2878542883066382,1.1596965749375934
2009-07-01,2541,2.4849066497880004,1.0612565021243408
2009-07-01,4245,1.9980959022258835,1.3657456928925031
2009-07-01,4259,0.965080896043587,1.1947878947488635
2009-07-01,4489,3.798294240099803,1.1341632729324285
2009-07-01,4503,3.2337644373619514,1.1596965749375934
2009-07-01,4521,2.70805020110221,1.2435780589182952
2009-07-01,6179,3.7013019741124933,1.166617017782167
2009-07-01,6187,2.1972245773362196,1.3489385745761218
2009-07-01,6379,4.117002586114685,1.148946535400622
2009-07-01,6431,2.3632097148104805,1.0959420601122307
2009-07-01,8041,2.976804263668472,1.2199464543850183
2009-07-01,8263,3.262892710284975,1.1305683020145696
2009-07-01,9825,3.9367156180185177,1.131874069338294
2009-07-01,10019,1.3862943611198906,1.0612565021243408
2009-07-01,11757,2.780370862681836,1.1712573973386693
2009-07-01,11761,3.9044947390073546,1.2838961481620779
2009-07-01,11967,3.091042453358316,1.0612565021243408
2009-07-01,11993,4.383587915240834,1.120319843373823
2009-07-01,12011,2.9041650800285006,1.1015304012622809
2009-07-01,13609,3.1832486472250494,1.2453036848857653
2009-07-01,13827,2.833213344056216,1.0612565021243408
2009-07-01,13837,2.716349003916905,1.1781208422636515
2009-07-01,13853,3.188416617383492,1.0917157096090493
2009-07-01,13859,3.1570004211501135,1.1231319058424283
2009-07-01,15531,2.6567569067146595,1.1125497965118913
2009-07-01,15541,2.339399066116762,1.2868067934691156
2009-07-01,15547,3.044522437723423,1.1947878947488635
2009-07-01,15763,3.4258899942525267,1.1318740693382943
2009-07-01,15765,2.9894626605403958,1.1163162793073682
2009-07-01,17599,1.8325814637483102,1.174585187431344
2009-07-01,17615,3.0325462466767075,1.1642044713767832
2009-07-01,17627,3.5553480614894135,1.143494600361313
2009-07-01,19265,2.6996819514316934,1.1341632729324285
2009-07-01,19521,3.8149612925850147,1.1781208422636515
2009-07-01,19523,1.3862943611198906,1.0612565021243408
2009-07-01,19533,3.056356895370426,1.0959420601122307
2009-07-01,21213,2.224623551524334,1.1392180435940527
2009-07-01,21221,2.264363880173848,1.0994777149445385
2009-07-01,21227,3.8367605209275992,1.175739699778169
2009-07-01,21237,3.657130755799356,1.188315380243246
2009-07-01,21479,1.9459101490553132,1.0612565021243408
2009-07-01,21485,2.3632097148104805,1.0959420601122307
2009-07-01,23055,1.1786549963416462,1.2688958669025854
2009-07-01,23061,2.976804263668472,1.2199464543850183
2009-07-01,23067,3.6210020317108507,1.2014545861070527
2009-07-01,23075,3.188416617383492,1.2050443949160525
2009-07-01,23327,2.505525936990736,1.1206799225951416
2009-07-01,23345,3.4339872044851463,1.153629822255356
2009-07-01,23349,1.6094379124341003,1.0612565021243408
2009-07-01,24991,4.189654742026425,1.1890898736342257
2009-07-01,25001,2.0794415416798357,1.0612565021243408
2009-07-01,25021,0,1.0612565021243408
2009-07-01,25027,3.5938817254916566,1.2050443949160525
2009-07-01,25229,4.027581346062418,1.0941181666083417
2009-07-01,25233,1.791759469228055,1.0612565021243408
2009-07-01,25253,1.791759469228055,1.0612565021243408
2009-07-01,25261,3.22386336637924,1.1332300017494301
2009-07-01,26973,3.644143560272545,1.1547825601351642
2009-07-01,26981,1.6582280766035324,1.1947878947488635
2009-07-01,26983,1.8718021769015913,1.2688958669025854
2009-07-01,27175,3.6408702349275757,1.1815863828903277
2009-07-01,28909,3.3843902633457743,1.203226763394728
2009-07-01,29159,3.34109345759245,1.1858989473316173
2011-06-01,367,1.890850371872286,1.1503331645856225
2011-06-01,387,3.8421368779639797,1.2234284229907373
2011-06-01,389,3.6109179126442243,1.1486886266482859
2011-06-01,613,3.5517702401415296,1.0930052004389212
2011-06-01,623,3.2337644373619514,1.154865348445502
2011-06-01,2277,4.154969184038536,1.1744107079613189
2011-06-01,2279,2.8972922007407385,1.1937134602158477
2011-06-01,2281,3.69199958145018,1.2099362957227349
2011-06-01,2495,3.2037621870581527,1.0713749859376276
2011-06-01,2505,2.70805020110221,1.0612565021243408
2011-06-01,2513,4.119037174812473,1.1278289901444856
2011-06-01,2523,1.791759469228055,1.0612565021243408
2011-06-01,2541,1.9459101490553132,1.0612565021243408
2011-06-01,4245,2.0794415416798357,1.095273387402595
2011-06-01,4259,1.0986122886681098,1.095273387402595
2011-06-01,4489,3.5263605246161616,1.1458138901524038
2011-06-01,4503,3.716616209085536,1.1732816895278997
2011-06-01,4521,2.6119063405493077,1.0884074911902917
2011-06-01,6179,3.982015377248181,1.2076025723765147
2011-06-01,6187,2.315007612992603,1.2651724241979927
2011-06-01,6379,4.045241849214369,1.0935520968156913
2011-06-01,6431,0.6931471805599453,1.0612565021243408
2011-06-01,8041,2.917770732084279,1.1638262573153189
2011-06-01,8263,3.7524409356036807,1.1374569630097549
2011-06-01,9825,4.058285512406398,1.2084379825504599
2011-06-01,10019,0.6931471805599453,1.0612565021243408
2011-06-01,11757,3.068052935133617,1.1554174962965718
2011-06-01,11761,3.6375861597263857,1.2418768615944704
2011-06-01,11967,0,1.0612565021243408
2011-06-01,11993,4.23410650459726,1.061256502124341
2011-06-01,12011,2.70805020110221,1.0612565021243408
2011-06-01,13609,2.924504764265623,1.115207602303412
2011-06-01,13827,2.6390573296152584,1.0612565021243408
2011-06-01,13837,3.3004558118606235,1.1280965202501911
2011-06-01,13853,3.2138632830446565,1.1054897571011664
2011-06-01,13859,3.4299467949481413,1.097045609975926
2011-06-01,15531,2.0794415416798357,1.095273387402595
2011-06-01,15541,3.2865344733420154,1.1760347440470535
2011-06-01,15547,2.5552874465497997,1.1790432704680538
2011-06-01,15755,1.0986122886681098,1.0612565021243408
2011-06-01,15763,3.6041382256588457,1.1206799225951416
2011-06-01,15765,3.2435684374585723,1.0709820320903953
2011-06-01,17599,2.302585092994046,1.0612565021243408
2011-06-01,17615,2.8258332367585934,1.1257950232619118
2011-06-01,17627,4.436751534363128,1.137225929409364
2011-06-01,19265,2.327277705584417,1.1658909546165486
2011-06-01,19521,3.9318256327243257,1.1184149159642893
2011-06-01,19523,2.302585092994046,1.0612565021243408
2011-06-01,19533,2.6996819514316934,1.1341632729324285
2011-06-01,21213,2.063693184711697,1.2288047800271178
2011-06-01,21221,2.031432322493475,1.1432826065889559
2011-06-01,21227,4.1647253589839,1.2182547954428455
2011-06-01,21237,3.1986731175506815,1.263896099838388
2011-06-01,21479,1.3862943611198906,1.0612565021243408
2011-06-01,21485,2.4849066497880004,1.0490718431079737
2011-06-01,23055,0.6931471805599453,1.095273387402595
2011-06-01,23061,3.3843902633457743,1.144870328541967
2011-06-01,23067,2.883403088580071,1.3029127521808397
2011-06-01,23075,3.9044947390073546,1.2161303391303897
2011-06-01,23327,1.6094379124341003,1.0612565021243408
2011-06-01,23345,3.6951100038645723,1.1503361321780294
2011-06-01,23349,1.9459101490553132,1.0612565021243408
2011-06-01,24991,3.722676833697227,1.2227441554154266
2011-06-01,25001,2.3632097148104805,1.129958945390485
2011-06-01,25021,2.1972245773362196,1.095273387402595
2011-06-01,25027,3.530030253505124,1.1442927911712841
2011-06-01,25229,4.358310108056566,1.1217870018643732
2011-06-01,25233,2.505525936990736,1.1094378341730322
2011-06-01,25253,1.3862943611198906,1.0612565021243408
2011-06-01,25261,2.6390573296152584,1.0612565021243408
2011-06-01,26973,3.3096301881366648,1.1868405809280855
2011-06-01,26981,2.4203681286504293,1.3829554598543758
2011-06-01,26983,2.2900063107871858,1.20316234941378
2011-06-01,27175,3.746558565700614,1.1213604261940462
2011-06-01,28909,3.248434627109745,1.1790432704680538
2011-06-01,29159,3.912023005428146,1.1195254102483165
2010-09-01,367,2.1972245773362196,0.688134638736401
2010-09-01,387,4.686750172980514,0.8136096749736783
2010-09-01,389,4.703883658924124,0.847796037522119
2010-09-01,613,4.539297441837384,0.7235481754024002
2010-09-01,623,4.395991175024254,0.7109840715087448
2010-09-01,2277,4.8959723857761155,0.8291148553739142
2010-09-01,2279,4.174387269895637,0.7764272458820793
2010-09-01,2281,5.105187611037478,0.756196724122212
2010-09-01,2495,4.302374475726262,0.7032482765464493
2010-09-01,2505,3.4011973816621555,0.688134638736401
2010-09-01,2513,4.935372809595709,0.7431944159194285
2010-09-01,2523,1.6094379124341003,0.8544153281560676
2010-09-01,2541,2.995732273553991,0.7104958188945584
2010-09-01,4245,4.741665930576629,0.8211672303913491
2010-09-01,4259,2.9311937524164198,0.8014633240434043
2010-09-01,4489,4.085976312551584,0.7671471036592916
2010-09-01,4503,4.553876891600541,0.7582940692360315
2010-09-01,4521,3.7346889901452305,0.9000399980844053
2010-09-01,6179,4.570837506907586,0.813244626601244
2010-09-01,6187,4.340553386467307,0.8957821877248489
2010-09-01,6379,4.933574247959794,0.7196515030792547
2010-09-01,6431,3.5263605246161616,0.688134638736401
2010-09-01,8041,4.223177434065069,0.7954921650595087
2010-09-01,8263,4.151039905898646,0.7824263254264813
2010-09-01,9825,4.795790545596741,0.7598785435952423
2010-09-01,10019,3.367295829986474,0.688134638736401
2010-09-01,11757,4.3694478524670215,0.8010361425711302
2010-09-01,11761,4.996367322298551,0.7731716814223132
2010-09-01,11967,2.5649493574615367,0.6881346387364009
2010-09-01,11993,4.761104987608851,0.787192584206955
2010-09-01,12011,3.6375861597263857,0.7007497863227627
2010-09-01,13609,4.793722292532682,0.7306942531551969
2010-09-01,13827,3.4011973816621555,0.688134638736401
2010-09-01,13837,4.30575285731789,0.7701706768064834
2010-09-01,13853,3.979681653901961,0.715786170066911
2010-09-01,13859,4.1067670822206574,0.7245022829072758
2010-09-01,15531,3.7346889901452305,0.714645764284733
2010-09-01,15541,4.295583278148261,0.761999213055162
2010-09-01,15547,4.110873864173311,0.8323387536055104
2010-09-01,15755,3.332204510175204,0.688134638736401
2010-09-01,15763,3.9584293782423017,0.7370384457265701
2010-09-01,15765,2.7880929087757464,0.7332550740168705
2010-09-01,17599,2.3978952727983707,0.688134638736401
2010-09-01,17615,4.271444175034904,0.7341785772378079
2010-09-01,17627,4.273187854639731,0.7587522059503544
2010-09-01,19265,4.754667197134003,0.7292579871991396
2010-09-01,19521,4.531254503037923,0.770158068417416
2010-09-01,19523,3.634291263829533,0.7174050210365143
2010-09-01,19533,4.3224756550473495,0.7223678103786434
2010-09-01,21213,4.151039905898646,0.806827322658954
2010-09-01,21221,4.239526572066598,0.7329221406444164
2010-09-01,21227,4.96021880818224,0.7905108635811281
2010-09-01,21237,4.423348504235788,0.753422504232753
2010-09-01,21479,3.332204510175204,0.688134638736401
2010-09-01,21485,3.644143560272545,0.7075527245935025
2010-09-01,23055,1.0986122886681098,0.688134638736401
2010-09-01,23061,4.481589124216737,0.7554377738881924
2010-09-01,23067,4.219507705176107,0.7395535533741011
2010-09-01,23075,4.071161226766444,0.7441077970150493
2010-09-01,23327,3.586985146432596,0.7636798117982714
2010-09-01,23345,4.547276207569189,0.7460286171553037
2010-09-01,23349,3.258096538021482,0.6881346387364009
2010-09-01,24991,4.6515765588022475,0.7979156355429076
2010-09-01,25001,4.088074949208505,0.752483514510233
2010-09-01,25021,3.8918202981106265,0.8036475258582454
2010-09-01,25027,5.253581472706645,0.7420493832707528
2010-09-01,25229,5.037763961484508,0.7146499345834296
2010-09-01,25233,2.4849066497880004,0.688134638736401
2010-09-01,25253,3.6375861597263857,0.7346426324673848
2010-09-01,25261,4.267947667976174,0.7860663494220262
2010-09-01,26973,5.098340874515361,0.7416610433846496
2010-09-01,26981,4.400603020246817,0.8471050284746777
2010-09-01,26983,3.22386336637924,0.8139108443544667
2010-09-01,27175,4.283586561860629,0.7920246576979771
2010-09-01,28909,4.603919404086438,0.7286061337913349
2010-09-01,29159,5.241747015059643,0.7068883160729186
2011-08-10,367,1.0986122886681098,1.1908875647772807
2011-08-10,387,3.305053521109253,1.2869301030746627
2011-08-10,389,2.5356789751614235,1.2201579470773938
2011-08-10,613,3.1023420086122493,1.2240397720941811
2011-08-10,623,3.062222014822824,1.2640276043820593
2011-08-10,2277,4.2176677782541,1.263221113843099
2011-08-10,2279,2.224623551524334,1.2688491062469922
2011-08-10,2281,3.5938817254916566,1.2605674854152704
2011-08-10,2495,3.0081547935525483,1.1783130575453584
2011-08-10,2505,1.791759469228055,1.1908875647772803
2011-08-10,2513,3.944006051281197,1.307324524042503
2011-08-10,2541,1.791759469228055,1.1908875647772807
2011-08-10,4245,2.463853240590168,1.2917498455666765
2011-08-10,4259,2.031432322493475,1.2388967839636411
2011-08-10,4489,3.7105186292174173,1.2124505281262656
2011-08-10,4503,3.056356895370426,1.2255731227651705
2011-08-10,4521,-0.4700036292457356,1.6608911940230162
2011-08-10,6179,3.7727609380946383,1.3104430488344527
2011-08-10,6187,2.1400661634962708,1.3534064942750554
2011-08-10,6379,3.4965075614664802,1.2498149042774949
2011-08-10,6431,1.6094379124341003,1.1908875647772805
2011-08-10,8041,3.062222014822824,1.3067193803024022
2011-08-10,8263,3.349904087274605,1.2421808591648311
2011-08-10,9825,3.5624655292582776,1.2396684902606383
2011-08-10,10019,1.6094379124341003,1.1908875647772805
2011-08-10,11757,2.1832383353614797,1.3102343224098467
2011-08-10,11761,3.522677279199865,1.3057964453038013
2011-08-10,11967,1.3862943611198906,1.1908875647772805
2011-08-10,11993,2.995732273553991,1.1908875647772805
2011-08-10,12011,1.0986122886681098,1.1908875647772807
2011-08-10,13609,2.716349003916905,1.3077519049165915
2011-08-10,13827,3.091042453358316,1.1908875647772803
2011-08-10,13837,2.9639835752394106,1.3179464428961856
2011-08-10,13853,1.8325814637483102,1.271107951310773
2011-08-10,13859,1.8325814637483102,1.3042162500842838
2011-08-10,15531,1.5314763709643886,1.044945387659385
2011-08-10,15541,2.3749057545736716,1.3809311676651452
2011-08-10,15547,2.583997552432231,1.2459473419603078
2011-08-10,15755,0.6931471805599453,1.1908875647772805
2011-08-10,15763,2.7647455447787554,1.2593553640547412
2011-08-10,15765,2.3632097148104805,1.2255731227651705
2011-08-10,17599,2.0794415416798357,1.1908875647772805
2011-08-10,17615,0.8109302162163288,1.4785696372290615
2011-08-10,17627,3.1516670751747506,1.2973170276240118
2011-08-10,19265,2.5257286443082556,1.3042162500842838
2011-08-10,19521,3.758288905486104,1.2615703831376832
2011-08-10,19523,1.3862943611198906,1.1908875647772805
2011-08-10,19533,3.130044611161585,1.2388967839636411
2011-08-10,21213,2.0476928433652555,1.4457798144060705
2011-08-10,21221,1.9636097261547143,1.4245024159587856
2011-08-10,21227,4.081765780015241,1.3136782972635188
2011-08-10,21237,2.6479462770325046,1.315530009984557
2011-08-10,21479,2.031432322493475,1.2388967839636411
2011-08-10,21485,2.264363880173848,1.2291087775974783
2011-08-10,23055,-0.4700036292457356,1.6608911940230162
2011-08-10,23061,2.8183982582710754,1.3169282856726454
2011-08-10,23067,1.7272209480904839,1.2554260859148518
2011-08-10,23075,3.5040547671018634,1.2977507103196417
2011-08-10,23327,2.3978952727983707,1.1908875647772803
2011-08-10,23345,3.0081547935525483,1.2272552089481554
2011-08-10,23349,2.0794415416798357,1.1908875647772805
2011-08-10,24991,3.6699514442284173,1.2583162194324093
2011-08-10,25001,1.8325814637483102,1.3042162500842838
2011-08-10,25021,2.1972245773362196,1.1908875647772805
2011-08-10,25027,3.4094961844768505,1.2778068310497632
2011-08-10,25229,3.657130755799356,1.2230161301429625
2011-08-10,25233,1.7707060600302227,1.3660916538023713
2011-08-10,25253,1.6094379124341003,1.1908875647772805
2011-08-10,25261,2.6119063405493077,1.2180385538432312
2011-08-10,26973,3.2865344733420154,1.271648921421739
2011-08-10,26981,1.5841201044498106,1.398526929555525
2011-08-10,26983,1.5040773967762742,1.4785696372290615
2011-08-10,27175,3.457892725338701,1.3439127520828045
2011-08-10,28909,2.8763855159214247,1.3102343224098467
2011-08-10,29159,3.1354942159291497,1.3134898868696128
2010-02-10,387,4.127134385045092,1.230818879398819
2010-02-10,389,3.8528036457681747,1.249802926866891
2010-02-10,613,3.7436043538031827,1.146293544810253
2010-02-10,623,3.1135153092103742,1.1257950232619118
2010-02-10,2277,4.191546890178463,1.2475319190778156
2010-02-10,2279,3.1245651453969594,1.1895840668738364
2010-02-10,2281,3.7524409356036807,1.233491745852203
2010-02-10,2495,3.3586377672433594,1.1366059393661276
2010-02-10,2505,2.9444389791664403,1.0612565021243408
2010-02-10,2513,4.695924549256556,1.177516308240203
2010-02-10,2523,2.1972245773362196,1.0612565021243408
2010-02-10,2541,2.6390573296152584,1.0612565021243408
2010-02-10,4245,3.248434627109745,1.1790432704680538
2010-02-10,4259,2.302585092994046,1.095273387402595
2010-02-10,4489,3.8789831513499458,1.1140989834987207
2010-02-10,4503,3.7612001156935624,1.1286977829198734
2010-02-10,4521,3.1354942159291497,1.1838588242166732
2010-02-10,6179,3.9367156180185177,1.2694316335573885
2010-02-10,6187,2.840539384148289,1.1991729824207464
2010-02-10,6379,3.944006051281197,1.124583636075615
2010-02-10,6431,1.9459101490553132,1.0612565021243408
2010-02-10,8041,3.096708190893993,1.1766190268565473
2010-02-10,8263,3.6142905971228636,1.1105275511311234
2010-02-10,9825,3.8892660183055296,1.176299282649187
2010-02-10,10019,1.0986122886681098,1.0612565021243408
2010-02-10,11757,3.2386784521643803,1.1524318012425436
2010-02-10,11761,3.7524409356036807,1.2346527499095408
2010-02-10,11967,1.9459101490553132,1.0612565021243408
2010-02-10,11993,3.8918202981106265,1.1206799225951416
2010-02-10,12011,2.70805020110221,1.0612565021243408
2010-02-10,13609,3.847484484290575,1.2367729496762945
2010-02-10,13827,3.044522437723423,1.0612565021243408
2010-02-10,13837,2.917770732084279,1.1392180435940527
2010-02-10,13853,3.130044611161585,1.1092657213107013
2010-02-10,13859,2.6119063405493077,1.0884074911902917
2010-02-10,15531,2.063693184711697,1.2288047800271178
2010-02-10,15541,3.1354942159291497,1.2178757094949275
2010-02-10,15547,2.883403088580071,1.156309277988964
2010-02-10,15755,1.6094379124341003,1.0612565021243408
2010-02-10,15763,3.634291263829533,1.164634856578176
2010-02-10,15765,2.883403088580071,1.12229239271071
2010-02-10,17599,2.6390573296152584,1.0612565021243408
2010-02-10,17615,3.1623054733798064,1.07700485909248
2010-02-10,17627,3.7756303805225913,1.1357737233118084
2010-02-10,19265,2.9311937524164198,1.208602072709598
2010-02-10,19521,3.8892660183055296,1.0840134892469568
2010-02-10,19523,2.0794415416798357,1.0612565021243408
2010-02-10,19533,3.2337644373619514,1.1596965749375934
2010-02-10,21213,3.1023420086122493,1.251027916811828
2010-02-10,21221,1.8123787564307907,1.3623361726516403
2010-02-10,21227,4.438229731232439,1.1679031626870062
2010-02-10,21237,3.3586377672433594,1.1706228246443817
2010-02-10,21479,2.3978952727983707,1.0612565021243408
2010-02-10,21485,2.1972245773362196,1.0612565021243408
2010-02-10,23055,0,1.095273387402595
2010-02-10,23061,3.4965075614664802,1.2623274720657613
2010-02-10,23067,2.70805020110221,1.095273387402595
2010-02-10,23075,3.984343667007772,1.136281411129972
2010-02-10,23327,2.810907586541918,1.083562259638639
2010-02-10,23345,3.7756303805225913,1.1357737233118084
2010-02-10,23349,2.302585092994046,1.0612565021243408
2010-02-10,24991,4.073291153024268,1.2266748537692929
